dataset,model,split,roc-auc,mcc,recall,precision,f1_score,accuracy,seed
dili,D-MPNN-Morgan,random,0.8272122614227877,0.4750945550832551,0.736082995951417,0.7390206411945542,0.7372075691200262,0.7426160337552743,7
dili,D-MPNN-Morgan,random,0.8749821708743404,0.6619597774925118,0.8309798887462558,0.8309798887462558,0.8309798887462558,0.8312236286919831,8
dili,D-MPNN-Morgan,random,0.8426229508196722,0.5621748863588784,0.7811475409836066,0.7810273582217155,0.7805868109955847,0.7805907172995781,9
dili,D-MPNN-Morgan,random,0.854089484183528,0.5717653451026558,0.7855158164719294,0.78625,0.7847488112834577,0.7848101265822784,10
dili,D-MPNN-Morgan,random,0.857622038252926,0.5681386007865591,0.7832572081073366,0.7848837209302326,0.780493017953833,0.7805907172995781,11
dili,D-MPNN-Morgan,random,0.8808571428571428,0.671256032503367,0.8361071428571428,0.8351495726495726,0.8352553248373584,0.8354430379746836,12
dili,D-MPNN-Morgan,random,0.8431344561804167,0.5853054981414353,0.7922138167285184,0.793092340730136,0.792524967394994,0.7932489451476793,13
dili,D-MPNN-Morgan,random,0.8842857142857142,0.6455277115201412,0.8231785714285714,0.8223496722713024,0.8225288831835686,0.8227848101265823,14
dili,D-MPNN-Morgan,random,0.8402083928061661,0.5938283866301365,0.7966385954895804,0.7971900471900473,0.7968571428571428,0.7974683544303798,15
dili,D-MPNN-Morgan,random,0.8497863247863249,0.5447357228671276,0.7723290598290597,0.7724066685665432,0.7721478421877226,0.7721518987341772,16
dili,D-MPNN-Morgan,random,0.8538461538461538,0.56109729246387,0.780448717948718,0.7806486101211689,0.780493017953833,0.7805907172995781,17
dili,D-MPNN-Morgan,random,0.8196238874533448,0.5538436820259712,0.7779931093884582,0.7758547008547009,0.7757965194109773,0.7763713080168776,18
dili,D-MPNN-Morgan,random,0.8551581647192933,0.6247182779728789,0.811199772014819,0.8135228251507322,0.8099099901969522,0.810126582278481,19
dili,D-MPNN-RDKit,random,0.8965,0.6546954373947999,0.8238214285714285,0.8309124087591241,0.81809906291834,0.8185654008438819,0
dili,D-MPNN-RDKit,random,0.885887384176764,0.6496443486749618,0.8241268709907341,0.8255189692197566,0.8227058991165574,0.8227848101265823,1
dili,D-MPNN-RDKit,random,0.8585714285714285,0.5767857142857142,0.7883928571428571,0.7883928571428571,0.7883928571428572,0.7890295358649789,2
dili,D-MPNN-RDKit,random,0.8621279020082608,0.6208667483127697,0.8102122204814128,0.8106546854942234,0.8100724805442274,0.810126582278481,3
dili,D-MPNN-RDKit,random,0.841479053861499,0.5387754941434816,0.7664933029353092,0.7723136284216657,0.766267998350338,0.7679324894514767,4
dili,D-MPNN-RDKit,random,0.8547857142857143,0.5898938367841777,0.7951785714285715,0.7947154471544715,0.7932342206000179,0.7932489451476793,5
dili,D-MPNN-RDKit,random,0.88005698005698,0.6202549691679566,0.8101495726495727,0.8101053980914399,0.8101130597347103,0.810126582278481,6
dili,D-MPNN-RDKit,random,0.8433342972816658,0.5595100495049077,0.7814488143435512,0.7780714285714285,0.77885443583118,0.7805907172995781,7
dili,D-MPNN-RDKit,random,0.8543003851091142,0.568766536672679,0.784017971758665,0.7847490347490347,0.7842570281124499,0.7848101265822784,8
dili,D-MPNN-RDKit,random,0.8928011404133999,0.6418436772469036,0.8200285103349965,0.8218176605504588,0.818449040671263,0.8185654008438819,9
dili,D-MPNN-RDKit,random,0.866486178398404,0.5976028355497058,0.7982687375320604,0.7993350493350493,0.7973781704189227,0.7974683544303798,10
dili,D-MPNN-RDKit,random,0.8843134456180417,0.6457296814294858,0.823187268055952,0.822542735042735,0.8226300784034212,0.8227848101265823,11
dili,D-MPNN-RDKit,random,0.8464285714285714,0.4941878447903297,0.7474642857142857,0.7467241133741632,0.746614397719173,0.7468354430379747,12
dili,D-MPNN-RDKit,random,0.8681130459606051,0.6109763060234085,0.8054881530117043,0.8054881530117043,0.8054881530117043,0.8059071729957806,13
dili,D-MPNN-RDKit,random,0.8666785714285714,0.601794601440639,0.7999285714285714,0.8018691588785047,0.8005372011818426,0.8016877637130801,14
dili,D-MPNN-RDKit,random,0.8868469882957465,0.6545237933587918,0.8276120468170141,0.8269121207805156,0.8268932713377157,0.8270042194092827,15
dili,D-MPNN-RDKit,random,0.8642450142450142,0.5189801309366058,0.759508547008547,0.7594715852442672,0.7594765423306329,0.759493670886076,16
dili,D-MPNN-RDKit,random,0.8842236467236467,0.6036324786324786,0.8018162393162394,0.8018162393162394,0.8016877637130801,0.8016877637130801,17
dili,D-MPNN-RDKit,random,0.8465044501866207,0.5924311995528443,0.796619293712317,0.7958124552612742,0.7961582568807339,0.7974683544303798,18
dili,D-MPNN-RDKit,random,0.8478555143915647,0.5779003194855414,0.7885793673411228,0.7893214285714285,0.7887248609328199,0.7890295358649789,19
dili,MLP-Morgan,random,0.8291428571428571,0.4917414340888872,0.7456071428571429,0.74613457408733,0.7458172458172458,0.7468354430379747,0
dili,MLP-Morgan,random,0.8281539558089808,0.5290939840841956,0.7617605131860299,0.7673631333721608,0.7618432385874248,0.7637130801687764,1
dili,MLP-Morgan,random,0.8542142857142857,0.5850783266204056,0.7923928571428571,0.7926855426855427,0.792524967394994,0.7932489451476793,2
dili,MLP-Morgan,random,0.7999572710440107,0.383994083108338,0.688185443668993,0.6958858413639732,0.6847951114306254,0.6877637130801688,3
dili,MLP-Morgan,random,0.8473211741236819,0.5104634613409021,0.7546309489883158,0.7558339298496779,0.7547459320582359,0.7552742616033755,4
dili,MLP-Morgan,random,0.8189285714285715,0.4670141796508357,0.7336071428571429,0.7334070796460177,0.7334939759036145,0.7341772151898734,5
dili,MLP-Morgan,random,0.84002849002849,0.5205980469518339,0.7588675213675213,0.7617384415958519,0.7586514926839727,0.759493670886076,6
dili,MLP-Morgan,random,0.8094997108155003,0.432447219266068,0.7151894158473106,0.7172627737226277,0.7160130718954247,0.7215189873417721,7
dili,MLP-Morgan,random,0.843032377692198,0.5265105631218838,0.7624090714591356,0.7641042204995694,0.7627627627627627,0.7637130801687764,8
dili,MLP-Morgan,random,0.8127583749109052,0.4850329611118494,0.7412687099073414,0.7437707043064958,0.74143759054245,0.7426160337552743,9
dili,MLP-Morgan,random,0.8022228555143917,0.4462646939254945,0.7224636648617839,0.7238030389908257,0.7212758374910906,0.7215189873417721,10
dili,MLP-Morgan,random,0.8440622323722524,0.5482650795809154,0.7740151298886668,0.77425,0.7721478421877226,0.7721518987341772,11
dili,MLP-Morgan,random,0.8473571428571427,0.5779003194855414,0.7893214285714285,0.7885793673411228,0.7887248609328199,0.7890295358649789,12
dili,MLP-Morgan,random,0.8412789037967456,0.559920647381978,0.7789394804453327,0.7809849029475198,0.7794559770937723,0.7805907172995781,13
dili,MLP-Morgan,random,0.8629285714285714,0.5912857142857143,0.7956428571428571,0.7956428571428571,0.7932489451476793,0.7932489451476793,14
dili,MLP-Morgan,random,0.8129460462460748,0.4587496431630031,0.7293748215815016,0.7293748215815016,0.7293748215815016,0.729957805907173,15
dili,MLP-Morgan,random,0.8271367521367521,0.4870486454654364,0.7430555555555556,0.7439939939939939,0.7424509646731869,0.7426160337552743,16
dili,MLP-Morgan,random,0.8161680911680912,0.5019945912180788,0.7509615384615385,0.7510330578512396,0.7509839189357648,0.7510548523206751,17
dili,MLP-Morgan,random,0.8140252655756531,0.4552377011876542,0.7284668389319553,0.7267740096893702,0.7254255413955976,0.7257383966244726,18
dili,MLP-Morgan,random,0.8426902251353662,0.5693722071247862,0.7846252493587917,0.7847469707769066,0.7846721180054513,0.7848101265822784,19
dili,MLP-RDKit,random,0.8777142857142857,0.6379825359164097,0.8179642857142857,0.8200215672178288,0.8142633228840125,0.8143459915611815,0
dili,MLP-RDKit,random,0.8651461154668567,0.5953263581829912,0.7977904490377762,0.7975359635379575,0.7974358974358975,0.7974683544303798,1
dili,MLP-RDKit,random,0.8677857142857143,0.5854634265612068,0.7928571428571429,0.7926063374250643,0.7927175368139223,0.7932489451476793,2
dili,MLP-RDKit,random,0.8728813559322034,0.6295719005719955,0.814449508617006,0.8151227519269197,0.8142633228840125,0.8143459915611815,3
dili,MLP-RDKit,random,0.847392419492733,0.5703915415189869,0.7839127956682816,0.7864845434938893,0.7840565987172387,0.7848101265822784,4
dili,MLP-RDKit,random,0.8853571428571428,0.5912857142857143,0.7956428571428571,0.7956428571428571,0.7932489451476793,0.7932489451476793,5
dili,MLP-RDKit,random,0.8711538461538462,0.5948717948717949,0.7974358974358975,0.7974358974358975,0.7974358974358975,0.7974683544303798,6
dili,MLP-RDKit,random,0.8225853094274146,0.4820693613360939,0.7423727588201272,0.7397039897039897,0.7403789171231032,0.7426160337552743,7
dili,MLP-RDKit,random,0.863714163457424,0.557303047924038,0.7781343602909714,0.7791696492483895,0.7763075881965346,0.7763713080168776,8
dili,MLP-RDKit,random,0.8420527441197434,0.5380501786014696,0.7688524590163934,0.7691978304310592,0.7679159618979793,0.7679324894514767,9
dili,MLP-RDKit,random,0.8568680535765174,0.5283973611802616,0.7641422057566258,0.7642551674982181,0.7637088733798605,0.7637130801687764,10
dili,MLP-RDKit,random,0.8812446474450472,0.6113687872444059,0.80588067370825,0.8054882394868139,0.8056268720581943,0.8059071729957806,11
dili,MLP-RDKit,random,0.8718571428571429,0.5956072581677072,0.79825,0.7973579262213359,0.7972915181753385,0.7974683544303798,12
dili,MLP-RDKit,random,0.8681844133599772,0.5857887224364221,0.7929988581216101,0.7927899015832264,0.792880201180688,0.7932489451476793,13
dili,MLP-RDKit,random,0.8780714285714286,0.6275714285714286,0.8137857142857143,0.8137857142857143,0.8137857142857143,0.8143459915611815,14
dili,MLP-RDKit,random,0.8693976591493007,0.5688806811238619,0.784541821296032,0.7843388960205391,0.7844263318411243,0.7848101265822784,15
dili,MLP-RDKit,random,0.8662393162393163,0.5950430896082533,0.7975427350427351,0.7975003560746332,0.7974647486113089,0.7974683544303798,16
dili,MLP-RDKit,random,0.8825498575498576,0.6202549691679566,0.8101495726495727,0.8101053980914399,0.8101130597347103,0.810126582278481,17
dili,MLP-RDKit,random,0.8272322710307206,0.5525389775232191,0.7772394487510768,0.7753029223093371,0.7755882300394834,0.7763713080168776,18
dili,MLP-RDKit,random,0.8508834425762326,0.5862808763547737,0.7928897121687091,0.7933913788181559,0.7930131004366812,0.7932489451476793,19
dili,MolFormer,random,0.8747142857142858,0.6231848487119667,0.9107142857142856,0.7338129496402878,0.8127490039840638,0.8016877637130801,0
dili,MolFormer,random,0.8900213827512473,0.651030391380756,0.8782608695652174,0.7829457364341085,0.8278688524590164,0.8227848101265823,1
dili,MolFormer,random,0.8726785714285714,0.5603456155586908,0.7767857142857143,0.7631578947368421,0.7699115044247787,0.7805907172995781,2
dili,MolFormer,random,0.8715638797892038,0.6208667483127697,0.7899159663865546,0.8245614035087719,0.8068669527896996,0.810126582278481,3
dili,MolFormer,random,0.8706896551724138,0.5862808763547737,0.7758620689655172,0.7964601769911505,0.7860262008733624,0.7932489451476793,4
dili,MolFormer,random,0.8946071428571429,0.6267432993731419,0.8660714285714286,0.7637795275590551,0.8117154811715481,0.810126582278481,5
dili,MolFormer,random,0.8575498575498575,0.6288013690187035,0.8205128205128205,0.8067226890756303,0.8135593220338984,0.8143459915611815,6
dili,MolFormer,random,0.8602515905147484,0.5449972418402135,0.8269230769230769,0.6991869918699187,0.7577092511013216,0.7679324894514767,7
dili,MolFormer,random,0.854870917130224,0.5952110975560436,0.8070175438596491,0.7796610169491526,0.7931034482758621,0.7974683544303798,8
dili,MolFormer,random,0.8905559515324304,0.6459818202064601,0.8347826086956521,0.8067226890756303,0.8205128205128205,0.8227848101265823,9
dili,MolFormer,random,0.8559062410943289,0.6224858891286057,0.8448275862068966,0.784,0.8132780082987552,0.810126582278481,10
dili,MolFormer,random,0.8766771338852412,0.6286941257847419,0.8629032258064516,0.7985074626865671,0.8294573643410853,0.8143459915611815,11
dili,MolFormer,random,0.8601785714285713,0.6277325033192386,0.9017857142857144,0.7426470588235294,0.8145161290322581,0.8059071729957806,12
dili,MolFormer,random,0.8678989437624892,0.5514265378142842,0.7522123893805309,0.7727272727272727,0.7623318385650224,0.7763713080168776,13
dili,MolFormer,random,0.8536785714285713,0.601794601440639,0.832,0.8,0.8156862745098039,0.8016877637130801,14
dili,MolFormer,random,0.8611904082215244,0.6453735490484358,0.8849557522123894,0.7692307692307693,0.823045267489712,0.8185654008438819,15
dili,MolFormer,random,0.8678774928774928,0.5864083262249502,0.8,0.7933884297520661,0.7966804979253111,0.7932489451476793,16
dili,MolFormer,random,0.884116809116809,0.6632021649084148,0.905982905982906,0.7794117647058824,0.8379446640316206,0.8270042194092827,17
dili,MolFormer,random,0.819229112833764,0.6112931446274461,0.7984496124031008,0.8373983739837398,0.8174603174603174,0.8059071729957806,18
dili,MolFormer,random,0.8154032487888287,0.5969730782110266,0.8512396694214877,0.7744360902255639,0.8110236220472441,0.7974683544303798,19
hia_hou,RF-Morgan,random,0.8905881195908734,0.4892241154409398,0.6341463414634146,0.946043165467626,0.6830213512723018,0.8961937716262975,0
hia_hou,RF-Morgan,random,0.8877049180327868,0.3625344255419995,0.5868397085610201,0.8783730158730159,0.6118886061634153,0.8685121107266436,1
hia_hou,RF-Morgan,random,0.8623623131392604,0.4409366021414121,0.6097560975609756,0.9428571428571428,0.6496969696969697,0.889273356401384,2
hia_hou,RF-Morgan,random,0.8410700236034618,0.4860349513233931,0.6545043273013376,0.8822384428223844,0.7034072249589491,0.8961937716262975,3
hia_hou,RF-Morgan,random,0.8737680855525267,0.4836024303371837,0.6427448102327532,0.9095968712394704,0.6934848484848484,0.903114186851211,4
hia_hou,RF-Morgan,random,0.9116259116259116,0.4108816539734221,0.6176533676533676,0.8587311968606932,0.6591981132075471,0.8961937716262975,5
hia_hou,RF-Morgan,random,0.9350064350064352,0.3772185589926184,0.5926104676104677,0.8841192170818506,0.6264748801334167,0.8927335640138409,6
hia_hou,RF-Morgan,random,0.9309079471587336,0.4018253176737877,0.6032711260222269,0.8908730158730158,0.641022558801138,0.8927335640138409,7
hia_hou,RF-Morgan,random,0.8960746460746462,0.343809057438434,0.5790969540969542,0.8736068895643363,0.606401089547157,0.889273356401384,8
hia_hou,RF-Morgan,random,0.8852409638554216,0.4482585343945499,0.6439759036144578,0.8489051094890512,0.6885451069007473,0.8927335640138409,9
hia_hou,RF-Morgan,random,0.8842412451361867,0.485344133517409,0.6660384241245136,0.8546753246753247,0.7165740438051651,0.916955017301038,10
hia_hou,RF-Morgan,random,0.8241769763053052,0.5577790490705065,0.6710526315789473,0.9547101449275364,0.7311827956989247,0.9134948096885812,11
hia_hou,RF-Morgan,random,0.8916760404949381,0.5358667134980013,0.6571428571428571,0.9568345323741008,0.7165740438051651,0.916955017301038,12
hia_hou,RF-Morgan,random,0.9056805399325084,0.7132359835663521,0.7837457817772778,0.9482054015636106,0.8418171866447728,0.944636678200692,13
hia_hou,RF-Morgan,random,0.8963427713427714,0.5164257310758972,0.6601780351780352,0.9162486064659978,0.7153787878787878,0.9100346020761244,14
hia_hou,RF-Morgan,random,0.915365336417968,0.4591152618788113,0.6190476190476191,0.942652329749104,0.6618894413571219,0.889273356401384,15
hia_hou,RF-Morgan,random,0.8538172353961828,0.3531069282474865,0.5714285714285714,0.9363957597173144,0.5910377358490566,0.8754325259515571,16
hia_hou,RF-Morgan,random,0.8318536931818182,0.4188743596433979,0.6549479166666666,0.7830882352941176,0.6934848484848485,0.903114186851211,17
hia_hou,RF-Morgan,random,0.8719146482122262,0.4664786588701422,0.6794117647058824,0.8032163742690059,0.7195687331536389,0.9065743944636678,18
hia_hou,RF-Morgan,random,0.8724051163765989,0.532194883772272,0.6690605997064374,0.9188311688311688,0.7252851711026616,0.9100346020761244,19
hia_hou,RF-RDKit,random,0.977527537372148,0.6922849116395281,0.806992525570417,0.890285071267817,0.8413482652613087,0.9307958477508652,0
hia_hou,RF-RDKit,random,0.9657103825136611,0.7141556295736444,0.7959016393442623,0.9309018567639258,0.8450235950235951,0.9307958477508652,1
hia_hou,RF-RDKit,random,0.9456136900078678,0.6191440757791964,0.758212037765539,0.8711478654226745,0.8,0.916955017301038,2
hia_hou,RF-RDKit,random,0.973593627065303,0.7223656532534286,0.8110247836349331,0.9194297082228116,0.8537120359955005,0.9377162629757786,3
hia_hou,RF-RDKit,random,0.9817047599077374,0.7585191045160025,0.847295030404697,0.9141660415103776,0.8765695737592893,0.9480968858131488,4
hia_hou,RF-RDKit,random,0.9791934791934792,0.7147457964580785,0.8163878163878164,0.9036672140120416,0.8526615684510421,0.9411764705882352,5
hia_hou,RF-RDKit,random,0.9804804804804804,0.7038317651745523,0.8259330759330759,0.8799699924981246,0.85,0.9377162629757786,6
hia_hou,RF-RDKit,random,0.9854267141958482,0.7365084816791645,0.8118054099391906,0.9349224919567124,0.8594357976653696,0.944636678200692,7
hia_hou,RF-RDKit,random,0.947876447876448,0.6703655953595727,0.8104354354354355,0.861902975743936,0.8333333333333333,0.9307958477508652,8
hia_hou,RF-RDKit,random,0.9706827309236948,0.7177354528828175,0.8169678714859439,0.9063063063063064,0.8537120359955006,0.9377162629757786,9
hia_hou,RF-RDKit,random,0.962487840466926,0.7139918212381829,0.8711697470817121,0.8433633295838021,0.8565002774775827,0.9411764705882352,10
hia_hou,RF-RDKit,random,0.9475781086181588,0.6605152239401557,0.7591738309918221,0.9208375893769152,0.814028314028314,0.9307958477508652,11
hia_hou,RF-RDKit,random,0.948031496062992,0.7338414824587669,0.8103487064116985,0.9338050314465408,0.8584304888801803,0.9480968858131488,12
hia_hou,RF-RDKit,random,0.9562429696287964,0.7777498891476895,0.86355455568054,0.915958815958816,0.8873294346978557,0.9550173010380624,13
hia_hou,RF-RDKit,random,0.9681467181467184,0.6925746717211624,0.7913449163449164,0.9115909090909092,0.837396849212303,0.9377162629757786,14
hia_hou,RF-RDKit,random,0.9621650279545017,0.6414839940790491,0.7558318874108347,0.902121212121212,0.8058533165873178,0.9204152249134948,15
hia_hou,RF-RDKit,random,0.945247734721419,0.6414839940790491,0.7558318874108347,0.902121212121212,0.8058533165873178,0.9204152249134948,16
hia_hou,RF-RDKit,random,0.9399266098484848,0.5680922835572121,0.7683475378787878,0.8006631299734748,0.7831957989497373,0.916955017301038,17
hia_hou,RF-RDKit,random,0.9435409457900809,0.5672061223434823,0.7382352941176471,0.8376103301732591,0.776172677374819,0.9204152249134948,18
hia_hou,RF-RDKit,random,0.983801635563011,0.7477745926456077,0.8564688613965192,0.892156862745098,0.873078612209047,0.944636678200692,19
hia_hou,GPR-DPK-Morgan,random,0.918371361132966,0.7475515627932648,0.853756884343037,0.894927536231884,0.8726443217461182,0.9411764705882352,0
hia_hou,GPR-DPK-Morgan,random,0.8971766848816028,0.4449762507981247,0.672495446265938,0.786969696969697,0.7074240719910011,0.8754325259515571,1
hia_hou,GPR-DPK-Morgan,random,0.8480527143981118,0.4583167377875113,0.6973347757671126,0.7661140583554377,0.7236782902137233,0.8823529411764706,2
hia_hou,GPR-DPK-Morgan,random,0.8233674272226593,0.6311855620410417,0.7398701809598741,0.9152196118488254,0.7951302203729388,0.9204152249134948,3
hia_hou,GPR-DPK-Morgan,random,0.8477668274271336,0.5137020921861998,0.7097399874187461,0.8145440251572327,0.7470617654413604,0.903114186851211,4
hia_hou,GPR-DPK-Morgan,random,0.8868511368511368,0.619589553537638,0.8024989274989276,0.8172665916760404,0.8096179183135706,0.916955017301038,5
hia_hou,GPR-DPK-Morgan,random,0.870978120978121,0.6315165071580464,0.8044830544830546,0.8274509803921568,0.8153457232547157,0.9204152249134948,6
hia_hou,GPR-DPK-Morgan,random,0.8455651079890963,0.5446845809069609,0.713724051163766,0.8470377936670072,0.7582368082368083,0.9100346020761244,7
hia_hou,GPR-DPK-Morgan,random,0.8602531102531102,0.6280566280566281,0.814028314028314,0.814028314028314,0.814028314028314,0.916955017301038,8
hia_hou,GPR-DPK-Morgan,random,0.8870481927710844,0.5466966308967036,0.7613955823293173,0.7858476064997804,0.772751100859719,0.8961937716262975,9
hia_hou,GPR-DPK-Morgan,random,0.8424124513618677,0.5431663424124513,0.7715831712062257,0.7715831712062257,0.7715831712062257,0.9100346020761244,10
hia_hou,GPR-DPK-Morgan,random,0.8296288530090165,0.5268988556954933,0.7412455441392325,0.7876969242310577,0.7613678426012926,0.8996539792387543,11
hia_hou,GPR-DPK-Morgan,random,0.838132733408324,0.4569834742778229,0.7256467941507312,0.7313725490196079,0.7284530622704365,0.8858131487889274,12
hia_hou,GPR-DPK-Morgan,random,0.9137232845894264,0.6697834397062453,0.8581552305961755,0.8131392604248624,0.8333508072971272,0.9238754325259516,13
hia_hou,GPR-DPK-Morgan,random,0.8967181467181466,0.5970613470613471,0.7985306735306735,0.7985306735306735,0.7985306735306735,0.9100346020761244,14
hia_hou,GPR-DPK-Morgan,random,0.8775785617890881,0.5992683284098385,0.7773761326392905,0.8236782902137233,0.7977292168908936,0.9065743944636678,15
hia_hou,GPR-DPK-Morgan,random,0.7983420088683247,0.5519084701125777,0.7160690187005977,0.852437106918239,0.760535037878788,0.903114186851211,16
hia_hou,GPR-DPK-Morgan,random,0.848839962121212,0.4081218844146274,0.6867305871212122,0.7229997172745264,0.7024453024453025,0.889273356401384,17
hia_hou,GPR-DPK-Morgan,random,0.8758938869665512,0.4386581726367268,0.7274509803921569,0.7114972114972116,0.7190043614745674,0.8788927335640139,18
hia_hou,GPR-DPK-Morgan,random,0.8581463619207381,0.5516274705168231,0.7452296078842524,0.810212201591512,0.7720886759938079,0.9065743944636678,19
hia_hou,GPC-DPK-Morgan,random,0.9398111723052714,0.6706142380999452,0.7439024390243902,0.9609665427509292,0.8075593747027301,0.9273356401384084,0
hia_hou,GPC-DPK-Morgan,random,0.9376138433515482,0.5219943673623668,0.6646174863387978,0.913804945054945,0.7159209817040302,0.8927335640138409,1
hia_hou,GPC-DPK-Morgan,random,0.8871951219512195,0.416350982758786,0.6280979543666405,0.8383116883116883,0.6684512428298279,0.8858131487889274,2
hia_hou,GPC-DPK-Morgan,random,0.8892604248623132,0.5305618431381753,0.6788945712037766,0.8933823529411764,0.7316976127320955,0.903114186851211,3
hia_hou,GPC-DPK-Morgan,random,0.9240931012790942,0.5090172419924586,0.6670685678339274,0.8877128953771289,0.7195687331536389,0.9065743944636678,4
hia_hou,GPC-DPK-Morgan,random,0.9136636636636636,0.5011810825487538,0.6812526812526812,0.8464534645346453,0.7287328350425866,0.9065743944636678,5
hia_hou,GPC-DPK-Morgan,random,0.9306091806091806,0.5644108707844233,0.6987344487344488,0.900735294117647,0.7548770144189991,0.916955017301038,6
hia_hou,GPC-DPK-Morgan,random,0.9385615433004824,0.4368123588667299,0.6387607464877333,0.8437662337662337,0.6830213512723018,0.8961937716262975,7
hia_hou,GPC-DPK-Morgan,random,0.9136636636636636,0.6108507314194821,0.7372908622908623,0.8931236673773987,0.7891909814323608,0.9238754325259516,8
hia_hou,GPC-DPK-Morgan,random,0.904718875502008,0.6212116988748386,0.7334839357429719,0.9132018479033404,0.7892316961029902,0.9204152249134948,9
hia_hou,GPC-DPK-Morgan,random,0.8956712062256809,0.5478567615167054,0.7109678988326849,0.8556785567855678,0.7591666666666668,0.9238754325259516,10
hia_hou,GPC-DPK-Morgan,random,0.8586705808345566,0.5326426008644394,0.6802264625707696,0.893543956043956,0.7344500989539158,0.9100346020761244,11
hia_hou,GPC-DPK-Morgan,random,0.8671541057367829,0.6315213356969068,0.7512373453318335,0.8968550106609807,0.8022714833059661,0.9307958477508652,12
hia_hou,GPC-DPK-Morgan,random,0.9300337457817772,0.6246166151157672,0.7739032620922385,0.8560982743492249,0.8075593747027301,0.9273356401384084,13
hia_hou,GPC-DPK-Morgan,random,0.9196696696696696,0.4995522696277412,0.7023273273273274,0.8083524027459954,0.7396396396396396,0.903114186851211,14
hia_hou,GPC-DPK-Morgan,random,0.9224985540775016,0.564076536640909,0.698332369385001,0.9010721247563354,0.7525763389035101,0.9065743944636678,15
hia_hou,GPC-DPK-Morgan,random,0.897917871602082,0.4789397383278469,0.6408328513591671,0.907190635451505,0.6885451069007474,0.8927335640138409,16
hia_hou,GPC-DPK-Morgan,random,0.8998579545454546,0.4862723283470602,0.6984493371212122,0.7978855721393034,0.7344500989539157,0.9100346020761244,17
hia_hou,GPC-DPK-Morgan,random,0.88638985005767,0.4481628620985539,0.6882352941176471,0.7667538411245505,0.7177829410378153,0.8996539792387543,18
hia_hou,GPC-DPK-Morgan,random,0.9166491927028728,0.5798861462250431,0.6842105263157895,0.9563636363636364,0.7464170810178414,0.916955017301038,19
hia_hou,SVC-DPK-Morgan,random,0.9367623918174666,0.7554477420524303,0.8150570416994493,0.9528555272830082,0.8666666666666667,0.944636678200692,0
hia_hou,SVC-DPK-Morgan,random,0.9255009107468124,0.5970129835489624,0.7271857923497268,0.8922169811320755,0.7778252327667208,0.9065743944636678,1
hia_hou,SVC-DPK-Morgan,random,0.8809992132179387,0.4974385115191537,0.6850413060582219,0.8343105899076049,0.7289947486871718,0.8961937716262975,2
hia_hou,SVC-DPK-Morgan,random,0.8686073957513768,0.5399892760072456,0.7094315499606609,0.8480712651193201,0.7540126459143969,0.903114186851211,3
hia_hou,SVC-DPK-Morgan,random,0.8781715244286014,0.4751969817281004,0.6742503669532397,0.8239766081871345,0.7177829410378153,0.8996539792387543,4
hia_hou,SVC-DPK-Morgan,random,0.8863148863148863,0.5075824813214462,0.6927820677820677,0.8341078066914498,0.7372461864834832,0.9065743944636678,5
hia_hou,SVC-DPK-Morgan,random,0.881917631917632,0.5440335478909402,0.6967503217503218,0.8760762607626076,0.748826699113506,0.9134948096885812,6
hia_hou,SVC-DPK-Morgan,random,0.9061648144265044,0.4628591048930483,0.6519186412245754,0.8525547445255475,0.698796046720575,0.8996539792387543,7
hia_hou,SVC-DPK-Morgan,random,0.896932646932647,0.4959424316515647,0.6697232947232947,0.862293956043956,0.7195687331536389,0.9065743944636678,8
hia_hou,SVC-DPK-Morgan,random,0.8961847389558233,0.5689447476132282,0.7654116465863454,0.8049019607843138,0.7830330330330331,0.903114186851211,9
hia_hou,SVC-DPK-Morgan,random,0.8790126459143969,0.6972690020463551,0.8438107976653697,0.8535258814703677,0.848574510710433,0.9411764705882352,10
hia_hou,SVC-DPK-Morgan,random,0.8453554204235689,0.5359109477486317,0.7228978821555881,0.822121212121212,0.759500693481276,0.9065743944636678,11
hia_hou,SVC-DPK-Morgan,random,0.8500562429696288,0.6723786596316295,0.7674915635545556,0.9225302061122956,0.8220443349753694,0.9377162629757786,12
hia_hou,SVC-DPK-Morgan,random,0.932620922384702,0.687411582070454,0.8394263217097863,0.8480392156862746,0.8436547934284331,0.9342560553633218,13
hia_hou,SVC-DPK-Morgan,random,0.8904976404976405,0.5452129340974438,0.7293543543543544,0.8240151515151515,0.765128782195549,0.9100346020761244,14
hia_hou,SVC-DPK-Morgan,random,0.9214382109118952,0.5760782882215647,0.7378542510121457,0.8488125530110263,0.7778252327667208,0.9065743944636678,15
hia_hou,SVC-DPK-Morgan,random,0.8568536726431463,0.4591152618788113,0.6190476190476191,0.942652329749104,0.6618894413571219,0.889273356401384,16
hia_hou,SVC-DPK-Morgan,random,0.8849431818181819,0.4165134335786423,0.6661931818181819,0.7609665427509293,0.698796046720575,0.8996539792387543,17
hia_hou,SVC-DPK-Morgan,random,0.9144175317185698,0.485732883028383,0.7156862745098039,0.7734717753729161,0.7396396396396396,0.903114186851211,18
hia_hou,SVC-DPK-Morgan,random,0.8898091843153701,0.5774168043693326,0.6953763891801217,0.9266254578754578,0.7548770144189991,0.916955017301038,19
hia_hou,GPR-RBF-RDKit,random,0.9845594020456334,0.777582477673339,0.8679681353265145,0.9107927097057532,0.887627342717163,0.9480968858131488,0
