batch_size,metric,learning_type,dataset,split_type,model,seed,traj
1,mcc,active,CHEMBL217-1,SIMPD,MolFormer_Config,4,"[0.1448732047359843, -0.0782086780634065, 0.1131502224676918, -0.0253127218357967, -0.0388831893737703, -0.0219586722542793, -0.0730637829558201, -0.1049661326500546, -0.1049661326500546, -0.1141921998516303, -0.0922434071056988, -0.1152283875129662, -0.0809290090627578, -0.028728874292517, -0.0957745773306349, -0.0605921557552653, -0.0655743852841034, -0.06324097166671, 0.0303894590466737, -0.0217863951310431, -0.0157872632113387, 0.0304309221887141, 0.003465757554433, -0.0081903010805537, 0.0304309221887141, -0.0438648096368165, 0.003465757554433, 0.0348151099786226, -0.0103235403529037, 0.003465757554433, 0.0086769136010655, 0.0692630822541201, 0.0856939311395726, 0.0661644624028122, 0.0831246443456781, 0.0995561665806473, 0.0995561665806473, 0.0856939311395726, 0.0661644624028122, 0.0692630822541201, 0.0856939311395726, 0.0856939311395726, 0.1608751704994161, 0.1323420520240295, 0.1603808888852823, 0.1038089335486428, 0.1155070295605078, 0.0805533503484673, 0.0304309221887141, 0.0661644624028122, 0.0856939311395726, 0.0722968128369718, 0.1104866029631338, 0.154118917172433, 0.112774042668964, 0.0705901433529769, 0.0985059299738021, 0.1331874643715764, 0.112774042668964, 0.0985059299738021, 0.0896127128880507, 0.1227616094926963, 0.1150883269805108, 0.140563941072971, 0.1387486196262832, 0.1752814517361202, 0.1763940140789676, 0.1353530233030815, 0.0959454071995607, 0.0843765888468182, 0.0843765888468182, 0.1319912939383114, 0.1387486196262832, 0.0979651013356558, 0.1613599566773527, 0.127035847109231, 0.1191945021004854, 0.127035847109231, 0.1595213262483865, 0.1834793503975063, 0.2559678210322396]"
1,mcc,active,CHEMBL217-1,random,MolFormer_Config,4,"[-0.0669260164844846, 0.1301311385399179, 0.1057341119492779, 0.022265004336573, 0.0646655148041413, 0.1715071315259043, 0.2331136073591991, 0.1659186895108912, 0.1950287849881062, 0.2195094076879548, 0.2254783265885166, 0.1783630438718033, 0.2151804816487961, 0.2601433691865226, 0.2575936115093209, 0.2151804816487961, 0.1980938036949846, 0.1659186895108912, 0.1340271277140227, 0.1602944378536161, 0.1471788779243285, 0.0964324324324324, 0.1130822299936937, 0.1783630438718033, 0.265593745374712, 0.2386892883887025, 0.2195094076879548, 0.2008135471801454, 0.1968525756703703, 0.2008135471801454, 0.1650007992486853, 0.2062694149085912, 0.2195094076879548, 0.2326556599296366, 0.2195094076879548, 0.2326556599296366, 0.2232640504884875, 0.2363388620993396, 0.2139855191536321, 0.2179158936499289, 0.24933447451201, 0.2348692872265482, 0.225932278699698, 0.2129466849009933, 0.2088579276384389, 0.2158091494728298, 0.24933447451201, 0.2179158936499289, 0.2326556599296366, 0.1910241760424621, 0.2088579276384389, 0.2129466849009933, 0.2348692872265482, 0.2218973619792822, 0.2400862734231068, 0.2518019868074371, 0.2421662397055393, 0.2326556599296366, 0.1953095497891577, 0.24933447451201, 0.2129466849009933, 0.1996336291042516, 0.1996336291042516, 0.251727567375183, 0.247778985920903, 0.2429093286595305, 0.2170835556199938, 0.2083187407654244, 0.251727567375183, 0.2388575614508299, 0.2388575614508299, 0.247778985920903, 0.2179158936499289, 0.2218973619792822, 0.225932278699698, 0.2348692872265482, 0.2567918895521032, 0.2567918895521032, 0.2734319806800623, 0.3027504259304125, 0.3041795789433381]"
1,mcc,active,CHEMBL217-1,scaffold,MolFormer_Config,4,"[0.1651910239736074, 0.0, 0.0865909825274191, 0.0917628674558364, 0.147302132682193, 0.1250338835209235, 0.0986840948485367, 0.1693526777509613, 0.1693526777509613, 0.1421396020322418, 0.1395226858771379, 0.1529867939238103, 0.1658432350976678, 0.1421396020322418, 0.1658432350976678, 0.1781724438213069, 0.166110964167452, 0.1384236648367789, 0.1384236648367789, 0.1529867939238103, 0.1421396020322418, 0.1529867939238103, 0.1658432350976678, 0.2017518995920581, 0.2126020414151439, 0.1781724438213069, 0.2017518995920581, 0.1900403214731043, 0.2068706212196381, 0.1900403214731043, 0.1781724438213069, 0.1781724438213069, 0.1553918426484294, 0.1658432350976678, 0.1658432350976678, 0.1658432350976678, 0.1900403214731043, 0.1658432350976678, 0.2233806930887645, 0.1900403214731043, 0.2251545498604281, 0.178905685153096, 0.1900403214731043, 0.2251545498604281, 0.2028834189185835, 0.1900403214731043, 0.1529867939238103, 0.178905685153096, 0.214205285610372, 0.1900403214731043, 0.2441010878560882, 0.2338708020071137, 0.2126020414151439, 0.273467558521498, 0.2638789229278045, 0.2441010878560882, 0.273467558521498, 0.273467558521498, 0.2540965128111718, 0.273467558521498, 0.1976050410379116, 0.1976050410379116, 0.2341987465273207, 0.2341987465273207, 0.273467558521498, 0.2540965128111718, 0.2534682765892553, 0.2534682765892553, 0.2341987465273207, 0.273467558521498, 0.2540965128111718, 0.273467558521498, 0.2540965128111718, 0.273467558521498, 0.2341987465273207, 0.2341987465273207, 0.2540965128111718, 0.2341987465273207, 0.2341987465273207, 0.2534682765892553, 0.2534682765892553]"
1,mcc,active,CHEMBL217-1,SIMPD,MolFormer_Config,5,"[-0.0493944063931072, -0.0002726143470354, 0.1812952982608986, 0.2487550728514499, 0.2491214155820744, 0.2886762498655132, 0.2886762498655132, 0.3023814843210887, 0.2781071088607802, 0.2886762498655132, 0.2597022806657803, 0.2599743247913263, 0.2599743247913263, 0.2599743247913263, 0.2599743247913263, 0.2599743247913263, 0.2599743247913263, 0.1995844201860675, 0.2599743247913263, 0.1918421203667204, 0.2331587675019773, 0.2331587675019773, 0.2168136882570746, 0.2597022806657803, 0.2405607624134971, 0.2405607624134971, 0.2250371200795763, 0.2405607624134971, 0.2637093022003325, 0.2637093022003325, 0.2699068102334938, 0.2583356243869875, 0.2191036062508227, 0.2510215882132837, 0.3084409239741943, 0.3005447771293766, 0.2618728025983701, 0.3104750255446458, 0.2945960813701988, 0.3272451372320039, 0.3386396461325422, 0.3426038019706772, 0.2449607523628841, 0.2171687399796378, 0.1653867239466327, 0.157212592072146, 0.1353196186021781, 0.2313199909478957, 0.2165794013009102, 0.2493861356565363, 0.2884292118806471, 0.3277296482097527, 0.2776526215368866, 0.2224512158215493, 0.2943185403606112, 0.3270373865217972, 0.3388805418695966, 0.2798493713592464, 0.2921642740081451, 0.2918039430339598, 0.2481471208992794, 0.2171313743598552, 0.2063710692328778, 0.2559678210322396, 0.2165794013009102, 0.2089583516017571, 0.1677682032829653, 0.2286180046485564, 0.237399731320915, 0.2211890447805046, 0.2862185493275447, 0.2568824027799672, 0.2269199333044988, 0.2346750567158535, 0.2324536054864889, 0.2359781781300693, 0.2389338104600809, 0.1812976802110802, 0.1741446048204629, 0.1984228016340088, 0.219510421947975]"
1,mcc,active,CHEMBL217-1,random,MolFormer_Config,5,"[0.0461223553051976, 0.2734273922843443, 0.2746844771635707, 0.2858821250148919, 0.1974129224199092, 0.217491190919643, 0.1611078476275144, 0.1675248472033006, 0.2483362292210712, 0.246457193340861, 0.2242096154383063, 0.2242096154383063, 0.2175547965992444, 0.2309273459761794, 0.2198914149562506, 0.256286453596998, 0.2778970486248805, 0.2961620503189903, 0.2414685311181312, 0.2427825905746402, 0.2267203178306554, 0.1888051439327696, 0.2181268254716497, 0.1888051439327696, 0.18141454112057, 0.182653856819635, 0.2191466370164161, 0.2245317556903728, 0.2170346793815009, 0.1820888311512746, 0.2125982200229457, 0.2191466370164161, 0.1900737921194809, 0.3048668927742909, 0.2031631189699595, 0.2526245342921632, 0.231800125982459, 0.2242096154383063, 0.2538937530684938, 0.2314138429011222, 0.2688378935881172, 0.2688378935881172, 0.2953008440476219, 0.2548051406051227, 0.2776526215368866, 0.2820144949385565, 0.2472918843959966, 0.2459193120808417, 0.2600421051621189, 0.2600421051621189, 0.2916291855197949, 0.2673269862296114, 0.2613426102836699, 0.2679553652723733, 0.2673269862296114, 0.2931693280342371, 0.2483362292210712, 0.2391250150052185, 0.2679553652723733, 0.2597044575462111, 0.2385369826736423, 0.2459193120808417, 0.2386496376436147, 0.2669468888791329, 0.2526245342921632, 0.2600421051621189, 0.2811146514837541, 0.3331403464595616, 0.3183661352811228, 0.330805697433037, 0.2774401781094602, 0.3030297089286435, 0.2941348591178327, 0.3147417650949015, 0.2855595586070948, 0.3089424181938558, 0.3010222350327953, 0.2941348591178327, 0.3442810926903107, 0.3220007878300272, 0.3112040894087882]"
1,mcc,active,CHEMBL217-1,scaffold,MolFormer_Config,5,"[0.1011701480311778, -0.0132596683463915, -0.0029105271590448, 0.1085078022277188, -0.0090975692954516, -0.0544660098330759, -0.0285465815738722, -0.0462430933580404, -0.0462430933580404, -0.04224228337583, -0.1016706199238511, -0.04224228337583, 0.001472348234415, 0.0106311407240627, 0.001472348234415, 0.0361628379494202, 0.0559084701126363, 0.0361628379494202, -0.04224228337583, 0.0181220495787464, 0.0181220495787464, 0.0559084701126363, 0.1638230976865681, 0.1638230976865681, 0.1638230976865681, 0.1306237070773238, 0.1638230976865681, 0.1085078022277188, 0.0720633612179749, 0.1085078022277188, 0.1085078022277188, 0.1085078022277188, 0.0720633612179749, 0.1085078022277188, 0.1085078022277188, 0.1085078022277188, 0.1085078022277188, 0.1085078022277188, 0.0720633612179749, 0.0183381014255422, -0.0543579765403234, -0.0387790665036583, -0.0577096910458205, -0.0544660098330759, -0.0661159003080181, -0.1457994731441283, -0.0795067459440585, -0.099936723508561, -0.0370257605209147, -0.1005440910697253, -0.0370257605209147, -0.0680059720622099, -0.0233060329223594, -0.0901505977413218, -0.0062252973449235, -0.0052665952465094, -0.002209573474052, 0.0329879715227137, -0.0201178638167827, -0.0300583264589147, 0.0197237566652573, 0.0069901879294937, -0.0217601480353339, -0.0462430933580404, -0.0552251549109135, -0.0442147937799074, -0.06878492579532, -0.0675886761346186, -0.0680059720622099, 0.0085647018044889, 0.0045300721269851, -0.0090198179311011, 0.0498088630219978, 0.0338320550114113, 0.0106311407240627, 0.0393401274171509, -0.0219534538494264, -0.0398017719854269, -0.0424066646805548, -0.0201178638167827, 0.0106026510453394]"
1,mcc,active,CHEMBL217-1,SIMPD,MolFormer_Config,6,"[-0.2210896842844137, -0.2213243509858485, -0.2120722358299815, 0.0, -0.059495127584844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0848893893588628, 0.0848893893588628, -0.0348113768239097, -0.0348113768239097, -0.0523689786427207, 0.025588856664009, 0.0655552876201706, 0.1125814739837082, 0.1763508606234375, 0.1961888628506785, 0.2439169602923472, 0.1782264325888238, 0.1387486196262832, 0.1635308345425394, 0.0979651013356558, 0.1189763526312164, 0.1038089335486428, 0.1635308345425394, 0.15250702716085, 0.1227616094926963, 0.1353530233030815, 0.1267876217328761, 0.1471289021836683, 0.133792702829899, 0.1323420520240295, 0.1615847152131453, 0.1608751704994161, 0.2191036062508227, 0.204001966710446, 0.1757351178531581, 0.1631245930635827, 0.2088338958373866, 0.2405607624134971, 0.229499061528017, 0.1752814517361202, 0.2405607624134971, 0.2063410631523071, 0.2063410631523071, 0.2856099293721396, 0.2441337752445716, 0.2343127378435235, 0.2082833640484276, 0.2347594232442487, 0.2257778097872342, 0.2583356243869875, 0.2343127378435235, 0.2441337752445716, 0.2207285038867564, 0.2207285038867564, 0.2329373846544081, 0.2721483708984077, 0.2229112245237604, 0.2773640223537849, 0.2063410631523071, 0.2229112245237604, 0.2063410631523071, 0.2441337752445716, 0.2109035281353584, 0.2257778097872342, 0.1915618720995707, 0.2207285038867564, 0.2347594232442487, 0.2347594232442487, 0.2191036062508227, 0.1757351178531581, 0.2034340012885722, 0.2032102163721033, 0.2347594232442487, 0.2315865508410241]"
1,mcc,active,CHEMBL217-1,random,MolFormer_Config,6,"[0.0010189577192821, 0.0617943214189806, 0.060868298173216, 0.0794097696287137, 0.0350003214329993, 0.0374218756756981, -0.0846170303808301, -0.0290841176921723, -0.0377539407087658, 0.0123810660851426, 0.0006575091400515, -0.0622827652409084, -0.0375505124396523, -0.0435664753838344, -0.0016837285172496, -0.0538500221450707, -0.0137280592056434, -0.0120630322736837, 0.0566371718892071, -0.0106077532086102, -0.0171311028702894, -0.0056437468183214, -0.0232438494045574, 0.0259326816127626, 0.1356718351182727, 0.0965630104990082, 0.1673522721441407, 0.1486370427517356, 0.0787801919401939, 0.1285252003329858, 0.1010150677278791, 0.0923943013831159, 0.0653667338496876, 0.0563873971688849, 0.0411523205502602, 0.08208176521592, 0.1184367983059982, 0.0177542868659694, 0.0746768611945633, 0.079283177481557, 0.0929861510257252, 0.0660796685751767, 0.1055144734878811, 0.1315888623916268, 0.1187710332261379, 0.1614538020060395, 0.1870119521876032, 0.2163337931875289, 0.1403353091078981, 0.1573856260514124, 0.1957359395732109, 0.1697689345314506, 0.1371518802908168, 0.1870119521876032, 0.0879483879188418, 0.1830091897111864, 0.0967990599211672, 0.1071438411214265, 0.1371518802908168, 0.1155219315406506, 0.1997003612570939, 0.1411773939837331, 0.1558880953573448, 0.1841076077167879, 0.1320743237783432, 0.1558880953573448, 0.2116383122461141, 0.1894952921951274, 0.1765460503974469, 0.1765460503974469, 0.1545252286395685, 0.2023635753201048, 0.2314064092058119, 0.2047651524077596, 0.1917566922750671, 0.1581424889717143, 0.1653041541675099, 0.1904344266498127, 0.1646452646395675, 0.1751020573157238, 0.2042689807344705]"
1,mcc,active,CHEMBL217-1,scaffold,MolFormer_Config,6,"[-0.2007510875555895, 0.0060193131003595, -0.1244820097595089, -0.0131916830201474, 0.0045053301779876, -0.0861661861503632, -0.1228008151985994, -0.1228008151985994, -0.1228008151985994, -0.1118120001289065, 0.0, 0.0, 0.0, -0.0494961801845044, -0.070175604743916, -0.0494961801845044, -0.0494961801845044, -0.0879901945169078, 0.0, 0.0, 0.0, -0.166533412754414, -0.066121352233665, -0.0153784924024476, 0.1780130936496109, 0.1363098434874478, 0.1363098434874478, 0.1092674336130284, 0.0954137928142251, 0.0946595579065221, 0.1133155497135891, 0.1782801404664829, 0.0855140942639881, 0.1351398452130488, 0.0193284108292941, 0.0781222423149404, 0.0557937309516629, -0.0247089884518694, 0.0345101702539206, 0.0168829371184456, 0.0575236223619951, 0.0867108387472785, -0.1629118664682612, -0.0458541169611336, -0.07252133474743, -0.0924694231745608, -0.1190247381337556, 0.0282232004847241, 0.1811509422672722, 0.1652123995407577, 0.0376198943721255, -0.1007354905227505, -0.1697016089982486, -0.1492463249757604, -0.1168957032905605, -0.1531388827651769, -0.1407651969270822, -0.1762488987484786, -0.1230340028854061, -0.1101062370219211, -0.0694328489385641, -0.0458640256966301, -0.0498677930663093, -0.0912089583002986, -0.078436978160095, -0.0535940119221054, -0.1403199072855546, -0.103729054983153, -0.0840080530039755, -0.0532892163403355, -0.0679687755835772, -0.0635725079628742, -0.0546001370639094, -0.0897855311263067, -0.0633690801967793, -0.0069447542756726, -0.0484091747292474, -0.1684696591081394, -0.1271277657411817, -0.107008937502647, -0.1361915559534984]"
1,mcc,active,CHEMBL217-1,SIMPD,MolFormer_Config,7,"[0.2159797094148943, 0.0, 0.1199020712256422, 0.0490132133737619, 0.1925675447848923, 0.1822042276315278, 0.059495127584844, 0.059495127584844, 0.0843520963035842, 0.1343996483847554, 0.1343996483847554, 0.1476083637268398, 0.1713335072787201, 0.1925675447848923, 0.1230125190072295, 0.2120722358299815, 0.2003568832487419, 0.1749066770514531, 0.2387716839014332, 0.2068391804764431, 0.1722166157317957, 0.1811147643180507, 0.2470067915506586, 0.1812566707235971, 0.2443987621172459, 0.2077787865132999, 0.1840832265393519, 0.1663849142694022, 0.1777281890606994, 0.1211546174344703, 0.1718268328336583, 0.1358661741123228, 0.1308112522167507, 0.1033804964359219, 0.0955570038819608, 0.1035698391305791, 0.1511146065971833, 0.1076892746950362, 0.0869133783699827, 0.0540150675271308, 0.0440710889334693, 0.0828390911709439, 0.0276657267008386, 0.019055974972966, -0.0343441049682316, 0.1273329620023011, 0.035446235450743, 0.0526515248104553, 0.2060420473746704, 0.0779471463422488, 0.007832094036962, 0.0736248842633396, 0.0779390116838627, -0.0414663257449537, -0.0129490621411105, 0.0371065249114029, 0.0333439166850172, 0.0005185710389799, 0.0101953646535205, 0.0779471463422488, 0.122296235255273, 0.1126737875467585, 0.044768212630341, 0.1379792852958634, 0.0995508818883596, 0.0455728524796385, 0.0611908529687465, 0.0694352929124402, 0.0779390116838627, 0.1580098011789504, 0.1527601891401346, 0.1088623152933667, 0.0737758260952952, 0.1427583529805811, 0.1211546174344703, 0.0907087942449639, 0.0907087942449639, 0.1035698391305791, 0.1035698391305791, 0.1392715872670418, 0.1343585880514055]"
1,mcc,active,CHEMBL217-1,random,MolFormer_Config,7,"[-0.1001768309569093, -0.0003991242921582, 0.0066881333401357, -0.0307491907868512, 0.0107613312537458, 0.0335201560805196, 0.0849797265702574, 0.0689005613073833, 0.0841958996445575, 0.1614818882383538, 0.1878444807520168, 0.2376892341363734, 0.2172483708722687, 0.2084174315883686, 0.2616973399780509, 0.2050432729223474, 0.1713775813637398, 0.1444043512811984, 0.1679010527570435, 0.1608961649774591, 0.1942970294090249, 0.1854095598659806, 0.117836577228517, 0.0680291986087429, 0.0338731864268354, 0.0815046442091807, 0.0791147193287893, 0.0550107681764096, 0.1567852557089372, 0.0219838214655955, 0.017497761590257, 0.1034103768635177, 0.1000135649550013, 0.1196568244820751, 0.0581826754030062, 0.1552499491478712, 0.127443025009326, 0.1679010527570435, 0.2616973399780509, 0.1608961649774591, 0.150557148963768, 0.1854095598659806, 0.1290950889636469, 0.1266640410695603, 0.21721647745431, 0.2318955794808437, 0.1820093847223744, 0.2349560570373234, 0.1878254440710982, 0.1444043512811984, 0.1608961649774591, 0.1679010527570435, 0.1820093847223744, 0.157071210405351, 0.1713775813637398, 0.1696034230880267, 0.1878254440710982, 0.175129545487694, 0.2215182159101016, 0.1486550215723363, 0.1518053323838273, 0.1215319782258492, 0.1891655931187336, 0.2079807002201522, 0.140553183554135, 0.1628955593227553, 0.1608961649774591, 0.1679010527570435, 0.1820093847223744, 0.2231500522020039, 0.224874778370795, 0.2618012958607779, 0.1990508466028217, 0.2618012958607779, 0.2248922545073313, 0.2372669068980679, 0.2248922545073313, 0.2254773088869484, 0.2974612411893593, 0.273616869256334, 0.2853845601362688]"
1,mcc,active,CHEMBL217-1,scaffold,MolFormer_Config,7,"[-0.1223729210437369, -0.2222797194187095, -0.1082261223236949, -0.1280192224756257, 0.0020855536747104, -0.0438127531025844, -0.0914335941176296, -0.0831659215515186, -0.020296940117808, -0.0895866927038369, -0.0228159423533872, -0.0110178433401472, -0.0253166904024099, 0.0008501336174998, -0.0531822822764801, 0.0084969233716897, 0.0264303726767064, 0.0326790960612424, -0.0057016662499868, -0.0145596120312164, -0.0121236589571671, -0.0336505956911075, -0.0094784175932376, 0.0247294327450703, 0.0107626157676228, 0.0197044334975369, 0.0171864407421787, -0.0047150306941031, -0.0675213426975234, -0.0174790655034865, -0.0705583303553236, -0.0764375296542405, -0.04605632244468, -0.0582828912507585, -0.0492953947877215, -0.0583019218810685, -0.0228368127380797, 0.0005191380870881, 0.0056689873598125, -0.043588071801449, -0.0553786226881813, -0.0176115842892019, -0.04605632244468, -0.0306105683431302, -0.053288269453926, -0.0051027720578478, -0.0492528433409665, -0.0552226504336075, -0.0607671122887285, -0.0335992829353195, -0.0335992829353195, -0.0169170206310113, -0.0108677731156262, -0.053288269453926, -0.0023083121034326, -0.0212524548631939, -0.0306105683431302, -0.0335992829353195, -0.0118199431824576, -0.0398988097619669, -0.0051027720578478, -0.0023083121034326, -0.0090094935194319, -0.0155635713284714, 0.0004359477920655, -0.0206063395609928, -0.0212524548631939, -0.0118199431824576, 0.0671259965441492, 0.0555099851562591, 0.0578377098476648, 0.0390416357524288, -0.0212524548631939, 0.0151888924887032, 0.0151888924887032, -0.0302462525011597, 0.0390416357524288, -0.0146851552640512, 0.0017956991667017, 0.0271557485938156, -0.0212524548631939]"
1,mcc,active,CHEMBL217-1,SIMPD,MolFormer_Config,8,"[0.0605921557552653, 0.1730815923580979, 0.1578265999896574, 0.1330732773623218, -0.0063661544214087, 0.0421459243103495, -0.0317865794756124, 0.0069646902907969, 0.0170988421176322, 0.0273977418770587, 0.0122897434817898, -0.0471903144881992, 0.0170653682311558, 0.1033804964359219, 0.0737758260952952, 0.0477738001052748, -0.0296195003873354, 0.1010969324288618, 0.1164864735727479, 0.088678117017089, 0.0631112218393849, 0.026473199435511, 0.0674708080643191, 0.0952185841834242, 0.1135503347688447, 0.0093322417569861, 0.0093322417569861, 0.0441463420207046, 0.1451915542023507, 0.1418352155903741, 0.136656633241856, 0.1147276827182445, 0.1267212660513672, 0.1351487997673774, 0.1828602270765433, 0.1320252900518908, 0.1645944477722355, 0.1376359992095462, 0.1439553204208336, 0.0707857051320561, 0.0984139591037467, 0.0510651880410363, 0.0786599919511568, 0.0707857051320561, 0.0663989322104419, 0.0700118375255503, 0.0426192949171726, 0.0799592482735941, 0.0563873971688849, 0.0902663078682165, 0.1011586213509034, 0.0917810509355113, 0.1230159130434438, 0.1077137236205803, 0.1106270539404729, 0.1475438185090049, 0.140889785845073, 0.1642801783365669, 0.1173833275701634, 0.1145889215443116, 0.1071972620886246, 0.0927981343250865, 0.1071972620886246, 0.0984139591037467, 0.0476116573940536, 0.1163428854682641, 0.1475438185090049, 0.1889521325046088, 0.1614538020060395, 0.1762640268931869, 0.2126858540038265, 0.1352554807897207, 0.1642801783365669, 0.1743712125611306, 0.1485969377083753, 0.139630262985842, 0.1970835987311168, 0.150441037912507, 0.1524205049760965, 0.1889521325046088, 0.2179969731772371]"
1,mcc,active,CHEMBL217-1,random,MolFormer_Config,8,"[-0.0107570712905273, -0.0897855311263067, -0.1428466870822357, -0.0328513658811599, -0.070175604743916, -0.0494961801845044, -0.070175604743916, -0.0494961801845044, -0.0494961801845044, -0.0494961801845044, -0.0494961801845044, -0.0494961801845044, -0.0494961801845044, -0.0494961801845044, -0.0494961801845044, -0.0494961801845044, -0.0494961801845044, 0.0897012091719166, 0.0897012091719166, 0.2159910354908013, 0.1292925562570278, 0.1278387973605932, 0.065178894220795, 0.0996656875539421, 0.0546733043480776, 0.0756551205192104, 0.10623722645835, 0.162041390956046, 0.1340784312938504, 0.10623722645835, 0.10623722645835, 0.0996656875539421, 0.0756551205192104, 0.162041390956046, 0.0996656875539421, 0.1302035588645832, 0.1128628905074108, 0.0936439743476167, 0.0936439743476167, 0.1128628905074108, 0.1128628905074108, 0.1128628905074108, 0.1093061163382123, 0.1194107243282369, 0.1627733778707902, 0.1627733778707902, 0.1503910977770432, 0.1557497264718028, 0.1504164920732691, 0.1592029717289815, 0.144410404900518, 0.1948400823859751, 0.1321462622123054, 0.2286016055221766, 0.1751022598578771, 0.1886159927351542, 0.1697996227004798, 0.1747938886194275, 0.143309057566164, 0.1792258105743091, 0.1458915634158608, 0.1621076396167095, 0.1886159927351542, 0.1886159927351542, 0.144410404900518, 0.1751022598578771, 0.2112166848869299, 0.144410404900518, 0.144410404900518, 0.1644971803063443, 0.1839049034406844, 0.2027013996404949, 0.1697996227004798, 0.1697996227004798, 0.1886159927351542, 0.1839049034406844, 0.2027013996404949, 0.2027013996404949, 0.2141620325102343, 0.2386886644413033, 0.2532750496762321]"
1,mcc,active,CHEMBL217-1,scaffold,MolFormer_Config,8,"[-0.186078089992457, -0.1462538628499187, 0.0430356469973242, -0.1868622069971194, -0.2161761303431046, -0.2127521404761682, -0.1636353930814445, -0.1475576662143826, -0.1321549823349893, -0.1025554047942107, -0.0350520126639529, -0.1615623663315903, -0.1708459468492589, -0.1990124418953002, -0.1857259458774625, -0.1708459468492589, -0.1761423934472742, -0.1293435465901213, -0.1293435465901213, -0.1738450908868651, -0.1630927339461811, -0.1578358313467547, -0.1630927339461811, -0.1648495648964169, -0.1648495648964169, -0.1527429700186977, -0.1549719216564083, -0.0674934979260388, -0.0899729477185347, -0.0721060113727243, -0.0848927723256623, -0.1356904508598242, -0.1147864771066083, -0.0750529484788799, -0.0924746519683344, -0.1074169295058682, -0.157501633469531, -0.1384119668822133, -0.0862029603851828, -0.0421411301464525, -0.0370455108476456, -0.0026252518337208, -0.0393081449048207, -0.0151314595783777, -0.0151314595783777, -0.0151314595783777, -0.0716561054893427, -0.0613130915459684, -0.0393081449048207, -0.0423026309112973, -0.0423026309112973, -0.081623116511936, -0.0505483956285796, -0.1096326513717584, -0.1256427614810264, -0.159429030833782, -0.1353862224122529, -0.1270146840971657, -0.113431582520765, -0.1007850804901172, -0.0579942392569014, 0.2127058764009052, 0.2081201438877639, 0.2098612823170225, 0.1784828043765043, 0.1899592944369063, 0.2138123222842844, 0.2370908937335683, 0.2159517610147976, 0.2121238101404645, 0.2139123647167719, 0.1512290414078538, 0.1345150463272222, 0.1489524041948021, 0.1703387883468696, 0.1843516950539518, 0.0928178488127523, 0.1511818211871684, 0.1433957205068485, 0.1741347011048179, 0.2144634985901254]"
1,mcc,active,CHEMBL217-1,SIMPD,MolFormer_Config,9,"[-0.0056881183612364, -0.0180495155331299, 0.0064051358386166, 0.0558808327186373, 0.1796397593790852, 0.1509085507207326, 0.2405607624134971, 0.2781071088607802, 0.2143805874805797, 0.1955434382982212, 0.2250371200795763, 0.2405607624134971, 0.2405607624134971, 0.2082833640484276, 0.1763508606234375, 0.1660395551654311, 0.2207285038867564, 0.2191036062508227, 0.2191036062508227, 0.2510215882132837, 0.2487550728514499, 0.25426057694795, 0.2402158674734177, 0.2491214155820744, 0.2343127378435235, 0.2082833640484276, 0.2063410631523071, 0.2257778097872342, 0.25426057694795, 0.2371451678539644, 0.2371451678539644, 0.2934176256277318, 0.2300264186652389, 0.2167284058931516, 0.2580850906618986, 0.2727527647461303, 0.2568426209583745, 0.2727527647461303, 0.2727527647461303, 0.2855350815981455, 0.2347594232442487, 0.2696192977013507, 0.3372912278377815, 0.3104750255446458, 0.3104750255446458, 0.3441967490508318, 0.3404350634706392, 0.332073881351736, 0.2945960813701988, 0.3426038019706772, 0.3871665467243413, 0.3226635292807563, 0.3404350634706392, 0.332073881351736, 0.3491856450704592, 0.3441967490508318, 0.332073881351736, 0.3197436384862943, 0.3252289160132452, 0.3071876822991333, 0.3129850725343923, 0.3005447771293766, 0.2943856200861192, 0.3197436384862943, 0.3005447771293766, 0.3005447771293766, 0.2855350815981455, 0.2855350815981455, 0.2727527647461303, 0.2981037884832218, 0.2908082205423322, 0.3104750255446458, 0.2981037884832218, 0.2981037884832218, 0.3104750255446458, 0.3129850725343923, 0.3226635292807563, 0.3104750255446458, 0.3104750255446458, 0.3104750255446458, 0.3104750255446458]"
